,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,track_name
1394,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,audio_features,5Gu0PDLN4YJeW75PpBSg9p,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,174800,4,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)"
1395,0.617,0.759,0,-6.785,0,0.0678,0.0026,0.0,0.419,0.324,122.924,audio_features,36phXHOKx8rO7CMp2vNX4x,spotify:track:36phXHOKx8rO7CMp2vNX4x,https://api.spotify.com/v1/tracks/36phXHOKx8rO7CMp2vNX4x,https://api.spotify.com/v1/audio-analysis/36phXHOKx8rO7CMp2vNX4x,218773,4,Hailee Steinfeld,Love Myself
1396,0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,audio_features,10GJQkjRJcZhGTLagFOC62,spotify:track:10GJQkjRJcZhGTLagFOC62,https://api.spotify.com/v1/tracks/10GJQkjRJcZhGTLagFOC62,https://api.spotify.com/v1/audio-analysis/10GJQkjRJcZhGTLagFOC62,204400,4,Hailee Steinfeld,Most Girls
1397,0.611,0.706,8,-5.036,1,0.0603,0.313,0.0,0.053,0.724,157.968,audio_features,2qxaR31Te4xDR2yO6LqM8z,spotify:track:2qxaR31Te4xDR2yO6LqM8z,https://api.spotify.com/v1/tracks/2qxaR31Te4xDR2yO6LqM8z,https://api.spotify.com/v1/audio-analysis/2qxaR31Te4xDR2yO6LqM8z,198240,4,Hailee Steinfeld,Rock Bottom
1398,0.555,0.974,4,-3.691,0,0.152,0.0567,0.0,0.202,0.369,159.943,audio_features,6WXN5Pvim9BKB6Wb765II5,spotify:track:6WXN5Pvim9BKB6Wb765II5,https://api.spotify.com/v1/tracks/6WXN5Pvim9BKB6Wb765II5,https://api.spotify.com/v1/audio-analysis/6WXN5Pvim9BKB6Wb765II5,178227,4,Halestorm,Amen
1399,0.528,0.98,6,-2.039,0,0.0792,0.0161,0.00179,0.818,0.795,139.876,audio_features,4DveRhd1VBtZyPodE3sbLj,spotify:track:4DveRhd1VBtZyPodE3sbLj,https://api.spotify.com/v1/tracks/4DveRhd1VBtZyPodE3sbLj,https://api.spotify.com/v1/audio-analysis/4DveRhd1VBtZyPodE3sbLj,193613,4,Halestorm,Apocalyptic
1400,0.545,0.927,1,-4.736,1,0.0706,0.0128,2.33e-06,0.367,0.682,124.061,audio_features,0n3sHHfdOq6Awix3JPe3xl,spotify:track:0n3sHHfdOq6Awix3JPe3xl,https://api.spotify.com/v1/tracks/0n3sHHfdOq6Awix3JPe3xl,https://api.spotify.com/v1/audio-analysis/0n3sHHfdOq6Awix3JPe3xl,248400,4,Halestorm,Bad Romance
1401,0.469,0.969,0,-2.219,1,0.0589,0.009,1.11e-05,0.346,0.476,164.042,audio_features,60rHc4AkLlP4XVSATvBb6K,spotify:track:60rHc4AkLlP4XVSATvBb6K,https://api.spotify.com/v1/tracks/60rHc4AkLlP4XVSATvBb6K,https://api.spotify.com/v1/audio-analysis/60rHc4AkLlP4XVSATvBb6K,183507,4,Halestorm,I Miss the Misery
1402,0.558,0.929,2,-3.618,1,0.0638,0.00094,0.000248,0.389,0.502,137.868,audio_features,0dnx2LK0rnPTACGzbLc1Jx,spotify:track:0dnx2LK0rnPTACGzbLc1Jx,https://api.spotify.com/v1/tracks/0dnx2LK0rnPTACGzbLc1Jx,https://api.spotify.com/v1/audio-analysis/0dnx2LK0rnPTACGzbLc1Jx,202307,4,Halestorm,Mz. Hyde
1403,0.687,0.743,0,-2.694,0,0.0366,0.776,0.000145,0.139,0.504,95.171,audio_features,1PDewLLRWmPjQQvml0fBMV,spotify:track:1PDewLLRWmPjQQvml0fBMV,https://api.spotify.com/v1/tracks/1PDewLLRWmPjQQvml0fBMV,https://api.spotify.com/v1/audio-analysis/1PDewLLRWmPjQQvml0fBMV,213923,4,Halsey,3am - Stripped
1404,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,audio_features,7y9iMe8SOB6z3NoHE2OfXl,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/tracks/7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/audio-analysis/7y9iMe8SOB6z3NoHE2OfXl,181279,4,Halsey,Bad At Love
1405,0.512,0.812,1,-4.809,1,0.0617,0.0534,0.0,0.092,0.521,100.02,audio_features,1TnUURhehaoMWKAqQtirm6,spotify:track:1TnUURhehaoMWKAqQtirm6,https://api.spotify.com/v1/tracks/1TnUURhehaoMWKAqQtirm6,https://api.spotify.com/v1/audio-analysis/1TnUURhehaoMWKAqQtirm6,249500,4,Halsey,Colors
1406,0.549,0.675,4,-5.637,0,0.0332,0.399,0.0,0.181,0.206,119.898,audio_features,3SKzTIl9mW0DadTys9SFo3,spotify:track:3SKzTIl9mW0DadTys9SFo3,https://api.spotify.com/v1/tracks/3SKzTIl9mW0DadTys9SFo3,https://api.spotify.com/v1/audio-analysis/3SKzTIl9mW0DadTys9SFo3,214762,4,Halsey,Control
1407,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,audio_features,2ufmtcIFdFpuUYBPXK5f67,spotify:track:2ufmtcIFdFpuUYBPXK5f67,https://api.spotify.com/v1/tracks/2ufmtcIFdFpuUYBPXK5f67,https://api.spotify.com/v1/audio-analysis/2ufmtcIFdFpuUYBPXK5f67,181806,4,Halsey,Graveyard
1408,0.677,0.744,1,-4.512,0,0.0882,0.279,0.0,0.119,0.531,145.928,audio_features,4U38hORPx8SsUAXGumsUYN,spotify:track:4U38hORPx8SsUAXGumsUYN,https://api.spotify.com/v1/tracks/4U38hORPx8SsUAXGumsUYN,https://api.spotify.com/v1/audio-analysis/4U38hORPx8SsUAXGumsUYN,204785,4,Halsey,Hold Me Down
1409,0.507,0.553,9,-7.62,1,0.046,0.126,0.000175,0.087,0.181,130.072,audio_features,5XijWLBY0vwl5MPUpQA2Ha,spotify:track:5XijWLBY0vwl5MPUpQA2Ha,https://api.spotify.com/v1/tracks/5XijWLBY0vwl5MPUpQA2Ha,https://api.spotify.com/v1/audio-analysis/5XijWLBY0vwl5MPUpQA2Ha,211669,4,Halsey,Is There Somewhere
1410,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,audio_features,7i2DJ88J7jQ8K7zqFX2fW8,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,https://api.spotify.com/v1/tracks/7i2DJ88J7jQ8K7zqFX2fW8,https://api.spotify.com/v1/audio-analysis/7i2DJ88J7jQ8K7zqFX2fW8,214802,4,Halsey,Now Or Never
1411,0.69,0.784,11,-4.724,1,0.056,0.01,4.08e-05,0.22,0.284,109.969,audio_features,11EDhDAVDtGPoSar6ootYA,spotify:track:11EDhDAVDtGPoSar6ootYA,https://api.spotify.com/v1/tracks/11EDhDAVDtGPoSar6ootYA,https://api.spotify.com/v1/audio-analysis/11EDhDAVDtGPoSar6ootYA,221206,4,Halsey,Strangers
1412,0.608,0.867,4,-4.683,1,0.0307,0.00528,0.0,0.0643,0.866,94.008,audio_features,52Dw5hXeylenurLTKoFJfZ,spotify:track:52Dw5hXeylenurLTKoFJfZ,https://api.spotify.com/v1/tracks/52Dw5hXeylenurLTKoFJfZ,https://api.spotify.com/v1/audio-analysis/52Dw5hXeylenurLTKoFJfZ,183293,4,Hannah Montana,"If We Were A Movie - From ""Hannah Montana""/Soundtrack Version"
1413,0.125,0.184,3,-18.568,1,0.0419,0.892,0.89,0.103,0.0384,66.687,audio_features,49KPTy0LXWTplVtZ7rgoCM,spotify:track:49KPTy0LXWTplVtZ7rgoCM,https://api.spotify.com/v1/tracks/49KPTy0LXWTplVtZ7rgoCM,https://api.spotify.com/v1/audio-analysis/49KPTy0LXWTplVtZ7rgoCM,179227,5,Hans Zimmer,Honor [For Oboe And Strings]
1414,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,audio_features,2IOFZdYYkFxEHVz1w34PoL,spotify:track:2IOFZdYYkFxEHVz1w34PoL,https://api.spotify.com/v1/tracks/2IOFZdYYkFxEHVz1w34PoL,https://api.spotify.com/v1/audio-analysis/2IOFZdYYkFxEHVz1w34PoL,259187,4,Harry Styles,Cherry
1415,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,240133,4,Harry Styles,Falling
1416,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,audio_features,45S5WTQEGOB1VHr1Q4FuPl,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/tracks/45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/audio-analysis/45S5WTQEGOB1VHr1Q4FuPl,208907,4,Harry Styles,Golden
1417,0.322,0.292,1,-14.68,1,0.0983,0.737,0.0801,0.301,0.151,78.973,audio_features,4pxsK25xgYWhbOiefJqg8n,spotify:track:4pxsK25xgYWhbOiefJqg8n,https://api.spotify.com/v1/tracks/4pxsK25xgYWhbOiefJqg8n,https://api.spotify.com/v1/audio-analysis/4pxsK25xgYWhbOiefJqg8n,237667,1,Haux,The War
1418,0.788,0.703,1,-5.986,0,0.127,0.0753,6.13e-05,0.333,0.442,104.049,audio_features,5btaVjrLBxTvXNmCv5DrW2,spotify:track:5btaVjrLBxTvXNmCv5DrW2,https://api.spotify.com/v1/tracks/5btaVjrLBxTvXNmCv5DrW2,https://api.spotify.com/v1/audio-analysis/5btaVjrLBxTvXNmCv5DrW2,183280,4,Hayley Kiyoko,Curious
1419,0.845,0.641,1,-4.548,0,0.0444,0.0346,0.00209,0.176,0.528,108.985,audio_features,3EQMcKkWEB0LKLyRuspibc,spotify:track:3EQMcKkWEB0LKLyRuspibc,https://api.spotify.com/v1/tracks/3EQMcKkWEB0LKLyRuspibc,https://api.spotify.com/v1/audio-analysis/3EQMcKkWEB0LKLyRuspibc,179613,4,Hayley Kiyoko,Demons
1420,0.699,0.888,10,-4.002,0,0.079,0.186,4.15e-06,0.114,0.449,110.965,audio_features,27DxZkqTR2SHZTTfMRpUvW,spotify:track:27DxZkqTR2SHZTTfMRpUvW,https://api.spotify.com/v1/tracks/27DxZkqTR2SHZTTfMRpUvW,https://api.spotify.com/v1/audio-analysis/27DxZkqTR2SHZTTfMRpUvW,216547,4,Hayley Kiyoko,Feelings
1421,0.611,0.701,6,-5.235,1,0.0248,0.0109,9.83e-06,0.0994,0.604,142.027,audio_features,3dNjUFt6EFU4Gq6Q5vfJqf,spotify:track:3dNjUFt6EFU4Gq6Q5vfJqf,https://api.spotify.com/v1/tracks/3dNjUFt6EFU4Gq6Q5vfJqf,https://api.spotify.com/v1/audio-analysis/3dNjUFt6EFU4Gq6Q5vfJqf,229656,4,Hayley Kiyoko,Girls Like Girls
1422,0.777,0.633,6,-5.21,1,0.0305,0.0149,0.0,0.0913,0.944,110.027,audio_features,62yWj1rl3dmeamxfBjOtHO,spotify:track:62yWj1rl3dmeamxfBjOtHO,https://api.spotify.com/v1/tracks/62yWj1rl3dmeamxfBjOtHO,https://api.spotify.com/v1/audio-analysis/62yWj1rl3dmeamxfBjOtHO,159288,4,Hayley Kiyoko,L.O.V.E. Me
1423,0.633,0.793,10,-4.126,1,0.055,0.0537,0.0,0.16,0.414,103.97,audio_features,5nFyaoBWwwMJ9fv33tZ2MB,spotify:track:5nFyaoBWwwMJ9fv33tZ2MB,https://api.spotify.com/v1/tracks/5nFyaoBWwwMJ9fv33tZ2MB,https://api.spotify.com/v1/audio-analysis/5nFyaoBWwwMJ9fv33tZ2MB,219520,4,Hayley Kiyoko,What I Need (feat. Kehlani)
1424,0.79,0.599,7,-7.417,1,0.0431,0.218,0.00257,0.118,0.362,109.978,audio_features,2moHnkHTSXBe9KjvPSQJvg,spotify:track:2moHnkHTSXBe9KjvPSQJvg,https://api.spotify.com/v1/tracks/2moHnkHTSXBe9KjvPSQJvg,https://api.spotify.com/v1/audio-analysis/2moHnkHTSXBe9KjvPSQJvg,266116,4,Hayley Williams,Simmer
1425,0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,audio_features,4KfSdst7rW39C0sfhArdrz,spotify:track:4KfSdst7rW39C0sfhArdrz,https://api.spotify.com/v1/tracks/4KfSdst7rW39C0sfhArdrz,https://api.spotify.com/v1/audio-analysis/4KfSdst7rW39C0sfhArdrz,261933,4,Heart,Barracuda
1426,0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,audio_features,5zH710lFSLtkHbMkslLDjR,spotify:track:5zH710lFSLtkHbMkslLDjR,https://api.spotify.com/v1/tracks/5zH710lFSLtkHbMkslLDjR,https://api.spotify.com/v1/audio-analysis/5zH710lFSLtkHbMkslLDjR,293440,4,Heart,Crazy On You
1427,0.595,0.662,11,-6.858,0,0.0362,0.0178,0.0,0.0804,0.417,96.053,audio_features,04CttTezSnv71USiiG9mIo,spotify:track:04CttTezSnv71USiiG9mIo,https://api.spotify.com/v1/tracks/04CttTezSnv71USiiG9mIo,https://api.spotify.com/v1/audio-analysis/04CttTezSnv71USiiG9mIo,218447,4,Hearts & Colors,Lighthouse - Andrelli Remix
1428,0.636,0.868,11,-6.673,0,0.0414,0.238,0.0,0.0649,0.49,103.005,audio_features,6mn15kWtqGdQtBYIx9L3Kc,spotify:track:6mn15kWtqGdQtBYIx9L3Kc,https://api.spotify.com/v1/tracks/6mn15kWtqGdQtBYIx9L3Kc,https://api.spotify.com/v1/audio-analysis/6mn15kWtqGdQtBYIx9L3Kc,268600,4,Heather Small,Proud
1429,0.289,0.0658,0,-26.073,0,0.0539,0.692,0.637,0.258,0.102,59.963,audio_features,7FdFPOWkgArNIjozJogBP2,spotify:track:7FdFPOWkgArNIjozJogBP2,https://api.spotify.com/v1/tracks/7FdFPOWkgArNIjozJogBP2,https://api.spotify.com/v1/audio-analysis/7FdFPOWkgArNIjozJogBP2,631245,4,Hector Berlioz,Songe d'un nuit de sabbat
1430,0.571,0.741,2,-5.523,1,0.146,0.21,0.0,0.108,0.6,170.009,audio_features,5rbkRKqYNoLt8my5Ev7ydj,spotify:track:5rbkRKqYNoLt8my5Ev7ydj,https://api.spotify.com/v1/tracks/5rbkRKqYNoLt8my5Ev7ydj,https://api.spotify.com/v1/audio-analysis/5rbkRKqYNoLt8my5Ev7ydj,216333,4,Hedley,Can't Slow Down
1431,0.573,0.818,1,-4.478,0,0.0303,0.00343,0.0,0.68,0.259,96.011,audio_features,5AF9zlsZs76AlbLg9D2Bjf,spotify:track:5AF9zlsZs76AlbLg9D2Bjf,https://api.spotify.com/v1/tracks/5AF9zlsZs76AlbLg9D2Bjf,https://api.spotify.com/v1/audio-analysis/5AF9zlsZs76AlbLg9D2Bjf,251747,4,Hedley,Hello
1432,0.706,0.838,11,-3.906,1,0.0336,0.108,0.000439,0.244,0.903,113.979,audio_features,0hdzos16BEoI1p3SDe9XWY,spotify:track:0hdzos16BEoI1p3SDe9XWY,https://api.spotify.com/v1/tracks/0hdzos16BEoI1p3SDe9XWY,https://api.spotify.com/v1/audio-analysis/0hdzos16BEoI1p3SDe9XWY,204573,4,Hedley,Kids
1433,0.621,0.829,7,-3.9,0,0.127,0.097,0.0,0.0859,0.509,99.978,audio_features,2Z0q3tqlFjm0iHLW6ilGkP,spotify:track:2Z0q3tqlFjm0iHLW6ilGkP,https://api.spotify.com/v1/tracks/2Z0q3tqlFjm0iHLW6ilGkP,https://api.spotify.com/v1/audio-analysis/2Z0q3tqlFjm0iHLW6ilGkP,184627,4,Hedley,Love Again
1434,0.612,0.832,1,-4.985,1,0.296,0.0268,0.0,0.0456,0.717,95.945,audio_features,4LKdYotHwkFrzkCpQSjTO0,spotify:track:4LKdYotHwkFrzkCpQSjTO0,https://api.spotify.com/v1/tracks/4LKdYotHwkFrzkCpQSjTO0,https://api.spotify.com/v1/audio-analysis/4LKdYotHwkFrzkCpQSjTO0,184053,4,Hedley,Sympathy
1435,0.699,0.612,5,-6.786,1,0.037,0.171,0.00265,0.268,0.79,126.042,audio_features,4z1gmF4S1YsTj1pxiU47Qx,spotify:track:4z1gmF4S1YsTj1pxiU47Qx,https://api.spotify.com/v1/tracks/4z1gmF4S1YsTj1pxiU47Qx,https://api.spotify.com/v1/audio-analysis/4z1gmF4S1YsTj1pxiU47Qx,240547,4,Hellogoodbye,Here (In Your Arms)
1436,0.672,0.981,2,-4.485,1,0.191,0.145,0.0,0.327,0.316,136.972,audio_features,48I2M1rzTtEnUynWJRkZBo,spotify:track:48I2M1rzTtEnUynWJRkZBo,https://api.spotify.com/v1/tracks/48I2M1rzTtEnUynWJRkZBo,https://api.spotify.com/v1/audio-analysis/48I2M1rzTtEnUynWJRkZBo,150120,4,Hellogoodbye,Touchdown Turnaround (Don't Give Up On Me)
1437,0.615,0.35,2,-8.385,1,0.0286,0.625,2.64e-05,0.129,0.289,127.33,audio_features,0nc0cdCwH0dDc823ZcRaVO,spotify:track:0nc0cdCwH0dDc823ZcRaVO,https://api.spotify.com/v1/tracks/0nc0cdCwH0dDc823ZcRaVO,https://api.spotify.com/v1/audio-analysis/0nc0cdCwH0dDc823ZcRaVO,184440,4,Hem,"Dance With Me, Now Darling"
1438,0.658,0.86,5,-2.898,0,0.0272,0.443,0.0,0.304,0.644,88.032,audio_features,6oHUMXEKpnXOrs13VoGsuF,spotify:track:6oHUMXEKpnXOrs13VoGsuF,https://api.spotify.com/v1/tracks/6oHUMXEKpnXOrs13VoGsuF,https://api.spotify.com/v1/audio-analysis/6oHUMXEKpnXOrs13VoGsuF,225387,4,Henry,Trap
1439,0.664,0.502,6,-12.582,0,0.0459,0.181,0.0,0.124,0.551,119.344,audio_features,0QZOK0XGSvAMgUgWkq1Wkc,spotify:track:0QZOK0XGSvAMgUgWkq1Wkc,https://api.spotify.com/v1/tracks/0QZOK0XGSvAMgUgWkq1Wkc,https://api.spotify.com/v1/audio-analysis/0QZOK0XGSvAMgUgWkq1Wkc,215533,4,Hervé Vilard,Nous (Donna Donna Mia)
1440,0.695,0.715,6,-6.675,0,0.0528,0.0568,0.000221,0.0992,0.891,96.997,audio_features,77ixMBo91onYG37mAZiaUj,spotify:track:77ixMBo91onYG37mAZiaUj,https://api.spotify.com/v1/tracks/77ixMBo91onYG37mAZiaUj,https://api.spotify.com/v1/audio-analysis/77ixMBo91onYG37mAZiaUj,194409,4,Hey Violet,Better By Myself
1441,0.69,0.663,8,-5.248,0,0.0352,0.106,0.0,0.0659,0.285,122.041,audio_features,0Xm8tw6qikotb8FAOZ2ks7,spotify:track:0Xm8tw6qikotb8FAOZ2ks7,https://api.spotify.com/v1/tracks/0Xm8tw6qikotb8FAOZ2ks7,https://api.spotify.com/v1/audio-analysis/0Xm8tw6qikotb8FAOZ2ks7,213695,4,Hey Violet,Guys My Age
1442,0.671,0.71,4,-5.759,0,0.0328,0.0231,0.0,0.141,0.389,93.979,audio_features,2BWSVd6XoUa1oPiQrX6xlE,spotify:track:2BWSVd6XoUa1oPiQrX6xlE,https://api.spotify.com/v1/tracks/2BWSVd6XoUa1oPiQrX6xlE,https://api.spotify.com/v1/audio-analysis/2BWSVd6XoUa1oPiQrX6xlE,207480,4,Hilary Duff,My Kind
1443,0.552,0.802,0,-3.799,1,0.0615,0.215,0.0,0.275,0.776,78.21,audio_features,0J1Wfjo9H3R62yaCuuNDZX,spotify:track:0J1Wfjo9H3R62yaCuuNDZX,https://api.spotify.com/v1/tracks/0J1Wfjo9H3R62yaCuuNDZX,https://api.spotify.com/v1/audio-analysis/0J1Wfjo9H3R62yaCuuNDZX,215333,4,Hilary Duff,So Yesterday
1444,0.847,0.882,11,-4.536,0,0.0551,0.0416,0.000201,0.103,0.793,122.013,audio_features,1Uon2YOOphIt6uuI9zBuNg,spotify:track:1Uon2YOOphIt6uuI9zBuNg,https://api.spotify.com/v1/tracks/1Uon2YOOphIt6uuI9zBuNg,https://api.spotify.com/v1/audio-analysis/1Uon2YOOphIt6uuI9zBuNg,185920,4,Hilary Duff,Sparks
1445,0.496,0.941,0,-4.968,1,0.0575,0.000473,0.0166,0.414,0.651,120.047,audio_features,60KfHY1Mt5iCleJpsIXrJ2,spotify:track:60KfHY1Mt5iCleJpsIXrJ2,https://api.spotify.com/v1/tracks/60KfHY1Mt5iCleJpsIXrJ2,https://api.spotify.com/v1/audio-analysis/60KfHY1Mt5iCleJpsIXrJ2,278853,4,Hinder,Homecoming Queen
1446,0.53,0.854,5,-4.98,1,0.0409,0.00515,4.33e-06,0.14,0.489,98.997,audio_features,18dnk6v5GcANk1YBxpiqAt,spotify:track:18dnk6v5GcANk1YBxpiqAt,https://api.spotify.com/v1/tracks/18dnk6v5GcANk1YBxpiqAt,https://api.spotify.com/v1/audio-analysis/18dnk6v5GcANk1YBxpiqAt,232613,4,Hinder,Nothin' Good About Goodbye
1447,0.739,0.471,8,-8.456,1,0.0436,0.0661,9.78e-05,0.116,0.31,90.002,audio_features,5dmPNuHmRRJuHmJTDa7NuJ,spotify:track:5dmPNuHmRRJuHmJTDa7NuJ,https://api.spotify.com/v1/tracks/5dmPNuHmRRJuHmJTDa7NuJ,https://api.spotify.com/v1/audio-analysis/5dmPNuHmRRJuHmJTDa7NuJ,194400,4,Hippo Campus,Bambi
1448,0.532,0.548,1,-6.521,1,0.0291,0.174,0.0033,0.108,0.443,130.114,audio_features,64TjzuxG5PJ7payjphrOC0,spotify:track:64TjzuxG5PJ7payjphrOC0,https://api.spotify.com/v1/tracks/64TjzuxG5PJ7payjphrOC0,https://api.spotify.com/v1/audio-analysis/64TjzuxG5PJ7payjphrOC0,231469,4,Hippo Campus,South
1449,0.71,0.563,7,-8.004,1,0.0403,0.125,0.0,0.196,0.427,101.931,audio_features,1aJ1xeEQ1ivKGnTeuYolJk,spotify:track:1aJ1xeEQ1ivKGnTeuYolJk,https://api.spotify.com/v1/tracks/1aJ1xeEQ1ivKGnTeuYolJk,https://api.spotify.com/v1/audio-analysis/1aJ1xeEQ1ivKGnTeuYolJk,173925,4,Hook N Sling,If You're Hearing This
1450,0.853,0.698,4,-4.187,0,0.0447,0.258,0.0127,0.193,0.531,122.009,audio_features,6rCuplMDiFQVSca77OQocz,spotify:track:6rCuplMDiFQVSca77OQocz,https://api.spotify.com/v1/tracks/6rCuplMDiFQVSca77OQocz,https://api.spotify.com/v1/audio-analysis/6rCuplMDiFQVSca77OQocz,232712,4,Hope Tala,All My Girls Like To Fight
1451,0.53,0.802,2,-6.494,1,0.0362,0.121,0.0,0.118,0.566,148.054,audio_features,0cEBv7oJxFp3bfTFqWFI0R,spotify:track:0cEBv7oJxFp3bfTFqWFI0R,https://api.spotify.com/v1/tracks/0cEBv7oJxFp3bfTFqWFI0R,https://api.spotify.com/v1/audio-analysis/0cEBv7oJxFp3bfTFqWFI0R,211413,3,Hot Chelle Rae,Why Don't You Love Me (feat. Demi Lovato)
1452,0.122,0.0407,4,-26.194,0,0.0457,0.96,0.847,0.104,0.0342,74.418,audio_features,1TQKEwq4y9SkNciJuisE1m,spotify:track:1TQKEwq4y9SkNciJuisE1m,https://api.spotify.com/v1/tracks/1TQKEwq4y9SkNciJuisE1m,https://api.spotify.com/v1/audio-analysis/1TQKEwq4y9SkNciJuisE1m,195600,5,Howard Shore,Evenstar
1453,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,audio_features,1CS7Sd1u5tWkstBhpssyjP,spotify:track:1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/audio-analysis/1CS7Sd1u5tWkstBhpssyjP,241693,4,Hozier,Take Me to Church
1454,0.523,0.874,0,-3.856,1,0.0511,0.0138,1.8e-06,0.673,0.414,108.084,audio_features,4lHLa0Z48pb3T7iuZ6T9xR,spotify:track:4lHLa0Z48pb3T7iuZ6T9xR,https://api.spotify.com/v1/tracks/4lHLa0Z48pb3T7iuZ6T9xR,https://api.spotify.com/v1/audio-analysis/4lHLa0Z48pb3T7iuZ6T9xR,238637,4,Hubert Lenoir,Fille de personne II
1455,0.719,0.312,2,-11.079,1,0.0446,0.808,0.0,0.109,0.829,129.047,audio_features,5xacwJHf9yLJKCn5JjSiRz,spotify:track:5xacwJHf9yLJKCn5JjSiRz,https://api.spotify.com/v1/tracks/5xacwJHf9yLJKCn5JjSiRz,https://api.spotify.com/v1/audio-analysis/5xacwJHf9yLJKCn5JjSiRz,132533,4,Hugues Aufray,Santiano
1456,0.525,0.891,11,-3.201,0,0.0761,0.0777,0.0,0.188,0.453,115.025,audio_features,04ijJzmrq1JUqaQMkcvxat,spotify:track:04ijJzmrq1JUqaQMkcvxat,https://api.spotify.com/v1/tracks/04ijJzmrq1JUqaQMkcvxat,https://api.spotify.com/v1/audio-analysis/04ijJzmrq1JUqaQMkcvxat,181933,4,Hunter Brothers,Born And Raised
1457,0.525,0.891,11,-3.201,0,0.0761,0.0777,0.0,0.188,0.453,115.025,audio_features,04ijJzmrq1JUqaQMkcvxat,spotify:track:04ijJzmrq1JUqaQMkcvxat,https://api.spotify.com/v1/tracks/04ijJzmrq1JUqaQMkcvxat,https://api.spotify.com/v1/audio-analysis/04ijJzmrq1JUqaQMkcvxat,181933,4,Hunter Brothers,Born and Raised
1458,0.562,0.878,8,-4.806,1,0.0387,0.0539,0.0,0.112,0.558,103.029,audio_features,4FkgULes13bk2eHrsJg4q9,spotify:track:4FkgULes13bk2eHrsJg4q9,https://api.spotify.com/v1/tracks/4FkgULes13bk2eHrsJg4q9,https://api.spotify.com/v1/audio-analysis/4FkgULes13bk2eHrsJg4q9,236865,4,Hunter Hayes,I Want Crazy - Encore
1459,0.57,0.903,1,-4.112,1,0.0529,0.000802,0.0,0.292,0.731,128.009,audio_features,5qTjvpagQB3YZ3hmZWsv45,spotify:track:5qTjvpagQB3YZ3hmZWsv45,https://api.spotify.com/v1/tracks/5qTjvpagQB3YZ3hmZWsv45,https://api.spotify.com/v1/audio-analysis/5qTjvpagQB3YZ3hmZWsv45,223971,4,Hunter Hayes,Yesterday's Song
1460,0.836,0.531,10,-8.883,0,0.0622,0.0932,0.377,0.0604,0.664,125.061,audio_features,5sFRhVeslOTsOk67HuLttY,spotify:track:5sFRhVeslOTsOk67HuLttY,https://api.spotify.com/v1/tracks/5sFRhVeslOTsOk67HuLttY,https://api.spotify.com/v1/audio-analysis/5sFRhVeslOTsOk67HuLttY,145409,4,Huxlee,Teammate
1461,0.296,0.423,0,-5.807,1,0.033,0.845,7.29e-05,0.926,0.203,137.196,audio_features,61RWlWnaIKrOBnmjdQgFOH,spotify:track:61RWlWnaIKrOBnmjdQgFOH,https://api.spotify.com/v1/tracks/61RWlWnaIKrOBnmjdQgFOH,https://api.spotify.com/v1/audio-analysis/61RWlWnaIKrOBnmjdQgFOH,281907,4,Hwa Sa,LMM
